Date,Close,High,Low,Open,Volume,Log_Returns
2008-09-05 00:00:00-04:00,6.425000190734863,6.453999996185303,6.35099983215332,6.35099983215332,1470000,0.002337413339727929
2008-09-08 00:00:00-04:00,6.505000114440918,6.616000175476074,6.425000190734863,6.546999931335449,1132000,0.012374469089587517
2008-09-09 00:00:00-04:00,6.364999771118164,6.635000228881836,6.364999771118164,6.539999961853027,1771000,-0.021756933507301512
2008-09-10 00:00:00-04:00,6.447000026702881,6.513999938964844,6.36299991607666,6.460999965667725,1689000,0.01280071442046194
2008-09-11 00:00:00-04:00,6.504000186920166,6.513999938964844,6.36299991607666,6.392000198364258,1426000,0.008802490514380886
2008-09-12 00:00:00-04:00,6.4629998207092285,6.51800012588501,6.414000034332275,6.461999893188477,1236000,-0.006323822445120466
2008-09-15 00:00:00-04:00,6.263000011444092,6.539999961853027,6.249000072479248,6.374000072479248,1820000,-0.0314342731691217
2008-09-16 00:00:00-04:00,6.043000221252441,6.349999904632568,5.9770002365112305,6.176000118255615,1746000,-0.035758691378095356
2008-09-17 00:00:00-04:00,5.732999801635742,6.067999839782715,5.703000068664551,5.9770002365112305,1954000,-0.05266169466661809
2008-09-18 00:00:00-04:00,5.599999904632568,5.8420000076293945,5.438000202178955,5.822999954223633,3050000,-0.023472338614611513
2008-09-19 00:00:00-04:00,5.894999980926514,6.026000022888184,5.5,6.026000022888184,3566000,0.05133795004259315
2008-09-22 00:00:00-04:00,5.955999851226807,6.269999980926514,5.7220001220703125,5.775000095367432,2231000,0.01029455908925479
2008-09-23 00:00:00-04:00,5.947999954223633,6.114999771118164,5.890999794006348,5.947999954223633,1209000,-0.0013440689412382255
2008-09-24 00:00:00-04:00,5.886000156402588,6.131999969482422,5.875,5.968999862670898,1194000,-0.010478344518568581
2008-09-25 00:00:00-04:00,5.888000011444092,6.0,5.809000015258789,5.99399995803833,1020000,0.00033970698695882066
2008-09-26 00:00:00-04:00,6.209000110626221,6.28000020980835,5.811999797821045,5.811999797821045,1767000,0.053083486829626124
2008-09-29 00:00:00-04:00,5.927999973297119,6.289000034332275,5.870999813079834,6.144999980926514,1041000,-0.04631298671057967
2008-09-30 00:00:00-04:00,5.953000068664551,6.089000225067139,5.743000030517578,6.002999782562256,1044000,0.004208422216446786
2008-10-01 00:00:00-04:00,5.686999797821045,5.994999885559082,5.580999851226807,5.889999866485596,956000,-0.04571247293210944
2008-10-02 00:00:00-04:00,5.418000221252441,5.626999855041504,5.380000114440918,5.626999855041504,1108000,-0.0484560482741334
2008-10-03 00:00:00-04:00,5.301000118255615,5.551000118255615,5.301000118255615,5.4679999351501465,1184000,-0.021831280185615122
2008-10-06 00:00:00-04:00,4.960999965667725,5.25,4.765999794006348,5.2129998207092285,1558000,-0.06628817791536257
2008-10-07 00:00:00-04:00,4.696000099182129,5.017000198364258,4.686999797821045,4.959000110626221,1560000,-0.05489622275212663
2008-10-08 00:00:00-04:00,4.525000095367432,4.868000030517578,4.410999774932861,4.626999855041504,1973000,-0.03709350541878592
2008-10-09 00:00:00-04:00,4.190999984741211,4.698999881744385,4.190000057220459,4.623000144958496,1866000,-0.07667823292547706
2008-10-10 00:00:00-04:00,4.074999809265137,4.263000011444092,3.7709999084472656,4.083000183105469,2752000,-0.02806866541536405
2008-10-13 00:00:00-04:00,4.584000110626221,4.584000110626221,4.126999855041504,4.126999855041504,1848000,0.11770130365883427
2008-10-14 00:00:00-04:00,4.443999767303467,4.800000190734863,4.375,4.678999900817871,1438000,-0.031017184130131794
2008-10-15 00:00:00-04:00,4.021999835968018,4.39900016784668,3.989000082015991,4.39900016784668,1548000,-0.09977556884865191
2008-10-16 00:00:00-04:00,4.044000148773193,4.184999942779541,3.88700008392334,4.0370001792907715,2634000,0.005455087380073601
2008-10-17 00:00:00-04:00,4.135000228881836,4.196000099182129,3.86299991607666,3.947000026702881,4600000,0.02225304588112355
2008-10-20 00:00:00-04:00,4.215000152587891,4.236999988555908,4.001999855041504,4.172999858856201,2026000,0.019162243827007017
2008-10-21 00:00:00-04:00,4.124000072479248,4.238999843597412,4.10699987411499,4.188000202178955,1262000,-0.02182604392527764
2008-10-22 00:00:00-04:00,4.013000011444092,4.245999813079834,3.9200000762939453,4.085999965667725,1961000,-0.02728448959316631
2008-10-23 00:00:00-04:00,4.059999942779541,4.13700008392334,3.928999900817871,4.002999782562256,2996000,0.01164386538339776
2008-10-24 00:00:00-04:00,4.057000160217285,4.165999889373779,3.9070000648498535,3.9260001182556152,2077000,-0.0007391358040561562
2008-10-27 00:00:00-04:00,3.867000102996826,4.048999786376953,3.8510000705718994,3.9830000400543213,1059000,-0.04796478445590208
2008-10-28 00:00:00-04:00,4.2179999351501465,4.234000205993652,3.8889999389648438,3.921999931335449,1329000,0.08688202742205853
2008-10-29 00:00:00-04:00,4.192999839782715,4.306000232696533,4.052000045776367,4.072999954223633,1166000,-0.005944636704064608
2008-10-30 00:00:00-04:00,4.355000019073486,4.366000175476074,4.190999984741211,4.317999839782715,1413000,0.03790818470617379
2008-10-31 00:00:00-04:00,3.937000036239624,4.199999809265137,3.812000036239624,4.199999809265137,4514000,-0.10090559351765813
2008-11-03 00:00:00-05:00,3.9059998989105225,3.989000082015991,3.8380000591278076,3.9079999923706055,2062000,-0.007905214592559096
2008-11-04 00:00:00-05:00,4.047999858856201,4.051000118255615,3.874000072479248,3.9679999351501465,1964000,0.035709090543700396
2008-11-05 00:00:00-05:00,3.7899999618530273,4.020999908447266,3.7760000228881836,3.9010000228881836,2525000,-0.06585688808845395
2008-11-06 00:00:00-05:00,3.7339999675750732,3.8380000591278076,3.6389999389648438,3.7760000228881836,2351000,-0.014885972593337364
2008-11-07 00:00:00-05:00,3.753999948501587,3.8359999656677246,3.7160000801086426,3.7660000324249268,1019000,0.00534188801020639
2008-11-10 00:00:00-05:00,3.73799991607666,3.8489999771118164,3.7019999027252197,3.8399999141693115,914000,-0.0042712378640705805
2008-11-11 00:00:00-05:00,3.6760001182556152,3.7669999599456787,3.6459999084472656,3.6530001163482666,1193000,-0.01672544991888385
2008-11-12 00:00:00-05:00,3.5190000534057617,3.6589999198913574,3.5190000534057617,3.63100004196167,1185000,-0.04364836314723433
2008-11-13 00:00:00-05:00,3.7130000591278076,3.7219998836517334,3.3949999809265137,3.506999969482422,1978000,0.05366331760362961
2008-11-14 00:00:00-05:00,3.5510001182556152,3.7209999561309814,3.5420000553131104,3.635999917984009,1119000,-0.044610903856470006
2008-11-17 00:00:00-05:00,3.552999973297119,3.688999891281128,3.4509999752044678,3.5230000019073486,1398000,0.0005630222602926356
2008-11-18 00:00:00-05:00,3.486999988555908,3.6689999103546143,3.427999973297119,3.575000047683716,1409000,-0.018750545111719374
2008-11-19 00:00:00-05:00,3.265000104904175,3.5309998989105225,3.265000104904175,3.4769999980926514,1275000,-0.06578196955327392
2008-11-20 00:00:00-05:00,3.187999963760376,3.3489999771118164,3.1619999408721924,3.257999897003174,2856000,-0.02386604529785172
2008-11-21 00:00:00-05:00,3.3580000400543213,3.3589999675750732,3.055000066757202,3.252000093460083,1570000,0.051951821022920036
2008-11-24 00:00:00-05:00,3.486999988555908,3.5,3.200000047683716,3.3959999084472656,2246000,0.037696193828205576
2008-11-25 00:00:00-05:00,3.4549999237060547,3.6089999675750732,3.377000093460083,3.5869998931884766,1551000,-0.009219329274134465
2008-11-26 00:00:00-05:00,3.6059999465942383,3.638000011444092,3.319999933242798,3.384999990463257,2401000,0.04277667483342625
2008-11-28 00:00:00-05:00,3.568000078201294,3.5820000171661377,3.4240000247955322,3.562999963760376,293000,-0.010593873335709672
2008-12-01 00:00:00-05:00,3.2320001125335693,3.634999990463257,3.2190001010894775,3.4839999675750732,2178000,-0.09890406115776251
2008-12-02 00:00:00-05:00,3.3459999561309814,3.3989999294281006,3.171999931335449,3.2929999828338623,2354000,0.03466441397634464
2008-12-03 00:00:00-05:00,3.4189999103546143,3.4760000705718994,3.259999990463257,3.259999990463257,831000,0.021582494983648212
2008-12-04 00:00:00-05:00,3.303999900817871,3.4730000495910645,3.257999897003174,3.4000000953674316,660000,-0.03421425879746916
2008-12-05 00:00:00-05:00,3.4609999656677246,3.4639999866485596,3.190000057220459,3.2669999599456787,932000,0.04642372909352409
2008-12-08 00:00:00-05:00,3.5250000953674316,3.5490000247955322,3.4489998817443848,3.5260000228881836,857000,0.018322908585370862
2008-12-09 00:00:00-05:00,3.4700000286102295,3.638000011444092,3.3949999809265137,3.484999895095825,544000,-0.015725861115031402
2008-12-10 00:00:00-05:00,3.4010000228881836,3.5209999084472656,3.36299991607666,3.499000072479248,1042000,-0.020085089448892972
2008-12-11 00:00:00-05:00,3.312000036239624,3.4000000953674316,3.2809998989105225,3.3580000400543213,624000,-0.026517265289969113
2008-12-12 00:00:00-05:00,3.319000005722046,3.3269999027252197,3.180999994277954,3.250999927520752,1176000,0.0021112869969360398
2008-12-15 00:00:00-05:00,3.3399999141693115,3.450000047683716,3.259000062942505,3.3440001010894775,960000,0.006307246828933232
2008-12-16 00:00:00-05:00,3.5179998874664307,3.5880000591278076,3.3329999446868896,3.375,1653000,0.05192183303662923
2008-12-17 00:00:00-05:00,3.566999912261963,3.680999994277954,3.4839999675750732,3.490000009536743,1379000,0.013832267452176467
2008-12-18 00:00:00-05:00,3.5490000247955322,3.6419999599456787,3.4670000076293945,3.562000036239624,970000,-0.005059001128618848
2008-12-19 00:00:00-05:00,3.5940001010894775,3.6630001068115234,3.5409998893737793,3.63100004196167,1317000,0.012599935837671746
2008-12-22 00:00:00-05:00,3.4240000247955322,3.6470000743865967,3.2960000038146973,3.5899999141693115,1491000,-0.04845635096747466
2008-12-23 00:00:00-05:00,3.4570000171661377,3.5369999408721924,3.3410000801086426,3.443000078201294,704000,0.009591700383922982
2008-12-24 00:00:00-05:00,3.4839999675750732,3.5380001068115234,3.375999927520752,3.375999927520752,577000,0.0077798837783416815
2008-12-26 00:00:00-05:00,3.500999927520752,3.513000011444092,3.4549999237060547,3.49399995803833,374000,0.004867571586640793
2008-12-29 00:00:00-05:00,3.515000104904175,3.5910000801086426,3.428999900817871,3.500999927520752,581000,0.003990933837256355
2008-12-30 00:00:00-05:00,3.6080000400543213,3.614000082015991,3.446000099182129,3.5230000019073486,711000,0.026114058194564162
2008-12-31 00:00:00-05:00,3.7130000591278076,3.753999948501587,3.625,3.635999917984009,859000,0.028686577817573
2009-01-02 00:00:00-05:00,3.7279999256134033,3.7820000648498535,3.6989998817443848,3.7200000286102295,560000,0.004031685750377983
2009-01-05 00:00:00-05:00,3.7239999771118164,3.75600004196167,3.6700000762939453,3.7330000400543213,716000,-0.0010735236011665283
2009-01-06 00:00:00-05:00,3.809000015258789,3.9539999961853027,3.75,3.7639999389648438,1091000,0.022568338233758197
2009-01-07 00:00:00-05:00,3.8480000495910645,3.871999979019165,3.683000087738037,3.750999927520752,1081000,0.010186854188500806
2009-01-08 00:00:00-05:00,3.88700008392334,3.9130001068115234,3.7179999351501465,3.8239998817443848,1331000,0.010084127769909438
2009-01-09 00:00:00-05:00,3.7960000038146973,3.9070000648498535,3.7690000534057617,3.875999927520752,1113000,-0.023689791708253242
2009-01-12 00:00:00-05:00,3.75,3.816999912261963,3.7170000076293945,3.756999969482422,844000,-0.01219204177028754
2009-01-13 00:00:00-05:00,3.752000093460083,3.821000099182129,3.687999963760376,3.752000093460083,936000,0.0005332160710622111
2009-01-14 00:00:00-05:00,3.700000047683716,3.7720000743865967,3.6549999713897705,3.6989998817443848,1055000,-0.013956223515712253
2009-01-15 00:00:00-05:00,3.8380000591278076,3.8910000324249268,3.6500000953674316,3.691999912261963,1770000,0.03661858045372899
2009-01-16 00:00:00-05:00,3.7750000953674316,3.9110000133514404,3.619999885559082,3.9070000648498535,1614000,-0.016551005027514974
2009-01-20 00:00:00-05:00,3.6389999389648438,3.7829999923706055,3.5399999618530273,3.7190001010894775,1401000,-0.0366915061063688
2009-01-21 00:00:00-05:00,3.9089999198913574,3.934000015258789,3.628000020980835,3.680999994277954,1436000,0.07157266445991757
2009-01-22 00:00:00-05:00,3.749000072479248,3.9119999408721924,3.690999984741211,3.8350000381469727,1108000,-0.041792409230702675
2009-01-23 00:00:00-05:00,3.7730000019073486,3.821000099182129,3.674999952316284,3.674999952316284,718000,0.006381284400969369
2009-01-26 00:00:00-05:00,3.8289999961853027,3.934000015258789,3.749000072479248,3.7669999599456787,1095000,0.014733230011193693
2009-01-27 00:00:00-05:00,3.9179999828338623,3.940999984741211,3.805000066757202,3.8289999961853027,988000,0.022977643642103994
2009-01-28 00:00:00-05:00,3.999000072479248,4.044000148773193,3.9000000953674316,3.938999891281128,1288000,0.020463032848027453
2009-01-29 00:00:00-05:00,3.9860000610351562,4.1479997634887695,3.9119999408721924,3.946000099182129,1790000,-0.0032561108860389635
2009-01-30 00:00:00-05:00,3.869999885559082,4.0370001792907715,3.8340001106262207,4.03000020980835,1228000,-0.029533759632591878
2009-02-02 00:00:00-05:00,4.0,4.2230000495910645,3.930000066757202,4.090000152587891,2919000,0.03303988364949717
2009-02-03 00:00:00-05:00,4.01800012588501,4.053999900817871,3.8570001125335693,4.008999824523926,1283000,0.004489936603117805
2009-02-04 00:00:00-05:00,3.950000047683716,4.015999794006348,3.9170000553131104,4.006999969482422,1289000,-0.0170687067381512
2009-02-05 00:00:00-05:00,4.058000087738037,4.105999946594238,3.8949999809265137,3.921999931335449,1312000,0.02697467203977024
2009-02-06 00:00:00-05:00,4.166999816894531,4.179999828338623,4.015999794006348,4.044000148773193,1207000,0.02650604547389084
2009-02-09 00:00:00-05:00,4.185999870300293,4.236999988555908,4.078999996185303,4.164999961853027,651000,0.004549284541126021
2009-02-10 00:00:00-05:00,4.002999782562256,4.257999897003174,3.994999885559082,4.171000003814697,996000,-0.04470156734790621
2009-02-11 00:00:00-05:00,3.997999906539917,4.060999870300293,3.930000066757202,4.0329999923706055,929000,-0.0012498129902391618
2009-02-12 00:00:00-05:00,4.01800012588501,4.034999847412109,3.9070000648498535,3.9539999961853027,1034000,0.004990085021509481
2009-02-13 00:00:00-05:00,4.054999828338623,4.085000038146973,3.9709999561309814,4.019000053405762,1001000,0.009166347511105141
2009-02-17 00:00:00-05:00,3.882999897003174,4.011000156402588,3.878000020980835,3.9660000801086426,1185000,-0.043342621009648204
2009-02-18 00:00:00-05:00,4.048999786376953,4.0980000495910645,3.9110000133514404,3.9130001068115234,2061000,0.041861860066099085
2009-02-19 00:00:00-05:00,3.953000068664551,4.0960001945495605,3.953000068664551,4.072000026702881,1033000,-0.023995082605778057
2009-02-20 00:00:00-05:00,3.9519999027252197,4.013999938964844,3.871999979019165,3.890000104904175,1412000,-0.0002530464132290988
2009-02-23 00:00:00-05:00,3.815000057220459,3.9609999656677246,3.7790000438690186,3.9609999656677246,992000,-0.03528107553632728
2009-02-24 00:00:00-05:00,3.865000009536743,3.9010000228881836,3.740000009536743,3.8510000705718994,1126000,0.013021004771617925
2009-02-25 00:00:00-05:00,3.740999937057495,3.880000114440918,3.690000057220459,3.865000009536743,982000,-0.03260874596588703
2009-02-26 00:00:00-05:00,3.671999931335449,3.8359999656677246,3.6610000133514404,3.759000062942505,1358000,-0.018616484482213373
2009-02-27 00:00:00-05:00,3.6530001163482666,3.7190001010894775,3.5999999046325684,3.6040000915527344,1313000,-0.005187674395543208
2009-03-02 00:00:00-05:00,3.5160000324249268,3.5999999046325684,3.4489998817443848,3.5950000286102295,1808000,-0.038224790618167095
2009-03-03 00:00:00-05:00,3.4149999618530273,3.569999933242798,3.4149999618530273,3.5399999618530273,936000,-0.02914650719270035
2009-03-04 00:00:00-05:00,3.4489998817443848,3.5450000762939453,3.4000000953674316,3.4590001106262207,1196000,0.009906817815438338
2009-03-05 00:00:00-05:00,3.3559999465942383,3.4539999961853027,3.3540000915527344,3.3980000019073486,1152000,-0.027334526976332093
2009-03-06 00:00:00-05:00,3.380000114440918,3.428999900817871,3.2899999618530273,3.380000114440918,801000,0.007125970661743534
2009-03-09 00:00:00-04:00,3.263000011444092,3.4070000648498535,3.255000114440918,3.3389999866485596,988000,-0.03522872223477291
2009-03-10 00:00:00-04:00,3.438999891281128,3.446000099182129,3.2899999618530273,3.3239998817443848,1045000,0.052533678718201735
2009-03-11 00:00:00-04:00,3.4089999198913574,3.509000062942505,3.375999927520752,3.447999954223633,1140000,-0.008761730180011487
2009-03-12 00:00:00-04:00,3.2990000247955322,3.4760000705718994,3.2809998989105225,3.4110000133514404,2889000,-0.03279956989408441
2009-03-13 00:00:00-04:00,3.3469998836517334,3.374000072479248,3.2829999923706055,3.316999912261963,776000,0.014444987704713474
2009-03-16 00:00:00-04:00,3.2899999618530273,3.3580000400543213,3.2639999389648438,3.3580000400543213,913000,-0.017176834284777034
2009-03-17 00:00:00-04:00,3.3519999980926514,3.3519999980926514,3.244999885559082,3.2899999618530273,472000,0.018669628868362556
2009-03-18 00:00:00-04:00,3.430000066757202,3.430000066757202,3.2690000534057617,3.328000068664551,857000,0.023003098589771034
2009-03-19 00:00:00-04:00,3.367000102996826,3.4760000705718994,3.3570001125335693,3.4539999961853027,636000,-0.018538109871564585
2009-03-20 00:00:00-04:00,3.4600000381469727,3.489000082015991,3.3889999389648438,3.3889999389648438,1777000,0.027246429325744555
2009-03-23 00:00:00-04:00,3.6429998874664307,3.6429998874664307,3.4579999446868896,3.5220000743865967,942000,0.051538887041300226
2009-03-24 00:00:00-04:00,3.5980000495910645,3.678999900817871,3.5980000495910645,3.5989999771118164,1014000,-0.01242933782477541
2009-03-25 00:00:00-04:00,3.677000045776367,3.677000045776367,3.5910000801086426,3.634999990463257,1087000,0.02171906545721982
2009-03-26 00:00:00-04:00,3.7769999504089355,3.7780001163482666,3.6510000228881836,3.7130000591278076,1193000,0.026832815832056083
2009-03-27 00:00:00-04:00,3.4149999618530273,3.5999999046325684,3.4079999923706055,3.569999933242798,2455000,-0.10075254874823338
2009-03-30 00:00:00-04:00,3.3420000076293945,3.3970000743865967,3.312999963760376,3.3970000743865967,876000,-0.021608049396251928
2009-03-31 00:00:00-04:00,3.4189999103546143,3.5739998817443848,3.3929998874664307,3.3929998874664307,1103000,0.022778651981311376
2009-04-01 00:00:00-04:00,3.61299991607666,3.61299991607666,3.368000030517578,3.390000104904175,1273000,0.055190344499947364
2009-04-02 00:00:00-04:00,3.746999979019165,3.7869999408721924,3.618000030517578,3.6679999828338623,1366000,0.036417085274838036
2009-04-03 00:00:00-04:00,3.812999963760376,3.819000005722046,3.7290000915527344,3.73799991607666,625000,0.017460757159016477
2009-04-06 00:00:00-04:00,3.816999912261963,3.8359999656677246,3.6610000133514404,3.76200008392334,1189000,0.0010484794057699705
2009-04-07 00:00:00-04:00,3.736999988555908,3.8559999465942383,3.736999988555908,3.759000062942505,579000,-0.021181603335995176
2009-04-08 00:00:00-04:00,3.7730000019073486,3.8420000076293945,3.572999954223633,3.6630001068115234,1179000,0.009587294046726251
2009-04-09 00:00:00-04:00,3.867000102996826,3.9000000953674316,3.7929999828338623,3.805000066757202,764000,0.024608597772274636
2009-04-13 00:00:00-04:00,3.9070000648498535,3.934999942779541,3.805999994277954,3.8440001010894775,1046000,0.010290793411335325
2009-04-14 00:00:00-04:00,3.867000102996826,3.9260001182556152,3.7820000648498535,3.8570001125335693,1334000,-0.010290793411335264
2009-04-15 00:00:00-04:00,3.88700008392334,3.927000045776367,3.8450000286102295,3.868000030517578,758000,0.00515863420088637
2009-04-16 00:00:00-04:00,3.9700000286102295,4.026000022888184,3.809999942779541,3.931999921798706,1366000,0.021128428444845745
2009-04-17 00:00:00-04:00,3.999000072479248,4.0,3.940000057220459,3.9830000400543213,788000,0.007278246083318318
2009-04-20 00:00:00-04:00,3.8929998874664307,3.9860000610351562,3.819000005722046,3.928999900817871,1426000,-0.02686430826735107
2009-04-21 00:00:00-04:00,3.931999921798706,3.9619998931884766,3.877000093460083,3.882999897003174,815000,0.009968142674820116
2009-04-22 00:00:00-04:00,3.8959999084472656,4.019999980926514,3.882999897003174,3.882999897003174,856000,-0.009197820115366571
2009-04-23 00:00:00-04:00,3.933000087738037,3.953000068664551,3.8469998836517334,3.9189999103546143,866000,0.009452153476716811
2009-04-24 00:00:00-04:00,3.940999984741211,4.0229997634887695,3.88100004196167,3.953000068664551,1321000,0.0020319785832168796
2009-04-27 00:00:00-04:00,3.884000062942505,4.017000198364258,3.8570001125335693,3.88700008392334,931000,-0.014568927706393602
2009-04-28 00:00:00-04:00,3.927999973297119,3.9779999256134033,3.8259999752044678,3.8259999752044678,1302000,0.01126481705946701
2009-04-29 00:00:00-04:00,3.9630000591278076,4.010000228881836,3.888000011444092,3.940999984741211,528000,0.008870945434125779
2009-04-30 00:00:00-04:00,3.8910000324249268,4.033999919891357,3.878000020980835,3.9830000400543213,782000,-0.01833512679252838
2009-05-01 00:00:00-04:00,3.884000062942505,3.9760000705718994,3.8610000610351562,3.8940000534057617,850000,-0.0018006357010643395
2009-05-04 00:00:00-04:00,4.0920000076293945,4.11899995803833,3.9089999198913574,3.927999973297119,1778000,0.05216828331917936
2009-05-05 00:00:00-04:00,4.160999774932861,4.229000091552734,4.073999881744385,4.0970001220703125,1497000,0.016721525957281585
2009-05-06 00:00:00-04:00,4.0960001945495605,4.2129998207092285,4.057000160217285,4.189000129699707,1972000,-0.01574444067647065
2009-05-07 00:00:00-04:00,4.130000114440918,4.196000099182129,4.000999927520752,4.125999927520752,1728000,0.008266499447949474
2009-05-08 00:00:00-04:00,4.38100004196167,4.381999969482422,4.144000053405762,4.164999961853027,2369000,0.058999583727258054
2009-05-11 00:00:00-04:00,4.38700008392334,4.433000087738037,4.27400016784668,4.304999828338623,1269000,0.0013686229042189882
2009-05-12 00:00:00-04:00,4.422999858856201,4.435999870300293,4.309999942779541,4.423999786376953,1311000,0.008172525660778815
2009-05-13 00:00:00-04:00,4.478000164031982,4.572000026702881,4.323999881744385,4.354000091552734,2307000,0.012358387832334793
2009-05-14 00:00:00-04:00,4.454999923706055,4.504000186920166,4.386000156402588,4.504000186920166,1236000,-0.005149511009889447
2009-05-15 00:00:00-04:00,4.5960001945495605,4.610000133514404,4.414000034332275,4.447999954223633,2448000,0.031159358519392277
2009-05-18 00:00:00-04:00,4.614999771118164,4.61899995803833,4.510000228881836,4.609000205993652,1604000,0.004125416042916962
2009-05-19 00:00:00-04:00,4.610000133514404,4.6620001792907715,4.550000190734863,4.586999893188477,907000,-0.0010839323891503395
2009-05-20 00:00:00-04:00,4.685999870300293,4.705999851226807,4.590000152587891,4.64300012588501,1470000,0.01635142643700921
2009-05-21 00:00:00-04:00,4.539000034332275,4.6570000648498535,4.493000030517578,4.644999980926514,1252000,-0.03187258136930587
2009-05-22 00:00:00-04:00,4.531000137329102,4.5980000495910645,4.48199987411499,4.513999938964844,876000,-0.0017640350443847528
2009-05-26 00:00:00-04:00,4.63700008392334,4.650000095367432,4.5,4.5,1760000,0.023124927514167053
2009-05-27 00:00:00-04:00,4.659999847412109,4.711999893188477,4.607999801635742,4.607999801635742,1778000,0.00494779188541949
2009-05-28 00:00:00-04:00,4.671999931335449,4.699999809265137,4.5980000495910645,4.681000232696533,965000,0.00257181543551871
2009-05-29 00:00:00-04:00,4.679999828338623,4.715000152587891,4.526000022888184,4.699999809265137,1182000,0.001710842420883099
2009-06-01 00:00:00-04:00,4.7270002365112305,4.741000175476074,4.664999961853027,4.699999809265137,1467000,0.009992728595433178
2009-06-02 00:00:00-04:00,4.748000144958496,4.760000228881836,4.605000019073486,4.71999979019165,1067000,0.004432705432647755
2009-06-03 00:00:00-04:00,4.798999786376953,4.798999786376953,4.701000213623047,4.724999904632568,1038000,0.010684011084178128
2009-06-04 00:00:00-04:00,4.8520002365112305,4.859000205993652,4.736000061035156,4.796999931335449,732000,0.010983521464871271
2009-06-05 00:00:00-04:00,4.892000198364258,4.914999961853027,4.853000164031982,4.909999847412109,1158000,0.008210218546724999
2009-06-08 00:00:00-04:00,4.883999824523926,4.941999912261963,4.829999923706055,4.855999946594238,1027000,-0.0016367380539331958
2009-06-09 00:00:00-04:00,4.894000053405762,4.933000087738037,4.880000114440918,4.921999931335449,437000,0.002045455613281695
2009-06-10 00:00:00-04:00,4.929999828338623,4.947000026702881,4.873000144958496,4.947000026702881,762000,0.007328977301869139
2009-06-11 00:00:00-04:00,4.922999858856201,4.985000133514404,4.900000095367432,4.947999954223633,391000,-0.001420881129065187
2009-06-12 00:00:00-04:00,4.880000114440918,4.9039998054504395,4.815999984741211,4.901000022888184,332000,-0.008772828789717664
2009-06-15 00:00:00-04:00,4.771999835968018,4.855000019073486,4.714000225067139,4.828999996185303,767000,-0.02237977345423796
2009-06-16 00:00:00-04:00,4.685999870300293,4.8420000076293945,4.684000015258789,4.806000232696533,790000,-0.01818615745434961
2009-06-17 00:00:00-04:00,4.699999809265137,4.765999794006348,4.65500020980835,4.690999984741211,976000,0.0029831557266506797
2009-06-18 00:00:00-04:00,5.025000095367432,5.031000137329102,4.599999904632568,4.688000202178955,2821000,0.06686300478960634
2009-06-19 00:00:00-04:00,5.211999893188477,5.244999885559082,5.057000160217285,5.076000213623047,2420000,0.036538165845480655
2009-06-22 00:00:00-04:00,5.0,5.190999984741211,4.986999988555908,5.156000137329102,1166000,-0.041525726335112964
2009-06-23 00:00:00-04:00,4.918000221252441,5.084000110626221,4.874000072479248,4.9019999504089355,769000,-0.0165359236518042
2009-06-24 00:00:00-04:00,4.956999778747559,5.039999961853027,4.849999904632568,4.946000099182129,570000,0.00789868562179597
2009-06-25 00:00:00-04:00,4.96999979019165,5.054999828338623,4.918000221252441,4.936999797821045,539000,0.002619123489484486
2009-06-26 00:00:00-04:00,5.079999923706055,5.144000053405762,4.89900016784668,4.958000183105469,1733000,0.02189144867832052
2009-06-29 00:00:00-04:00,5.0229997634887695,5.126999855041504,4.946000099182129,5.081999778747559,711000,-0.011283928889642735
2009-06-30 00:00:00-04:00,5.021999835968018,5.098999977111816,4.894999980926514,5.011000156402588,692000,-0.00019908960954243807
2009-07-01 00:00:00-04:00,5.093999862670898,5.209000110626221,4.701000213623047,4.701000213623047,896000,0.014235121525561563
2009-07-02 00:00:00-04:00,4.933000087738037,5.0289998054504395,4.870999813079834,5.0289998054504395,713000,-0.0321160095607336
2009-07-06 00:00:00-04:00,5.184999942779541,5.2170000076293945,4.8460001945495605,4.8460001945495605,1808000,0.04982249060818215
2009-07-07 00:00:00-04:00,5.0929999351501465,5.218999862670898,5.079999923706055,5.203000068664551,1367000,-0.017902795476389188
2009-07-08 00:00:00-04:00,5.122000217437744,5.199999809265137,5.077000141143799,5.130000114440918,1016000,0.005677995059726113
2009-07-09 00:00:00-04:00,5.103000164031982,5.244999885559082,5.061999797821045,5.179999828338623,417000,-0.003716396002999956
2009-07-10 00:00:00-04:00,5.105999946594238,5.1539998054504395,5.03000020980835,5.0920000076293945,443000,0.0005876741338199582
2009-07-13 00:00:00-04:00,5.291999816894531,5.335999965667725,5.010000228881836,5.110000133514404,1233000,0.035779903292400744
2009-07-14 00:00:00-04:00,5.2779998779296875,5.349999904632568,5.229000091552734,5.302999973297119,791000,-0.00264899669928587
2009-07-15 00:00:00-04:00,5.306000232696533,5.329999923706055,5.171000003814697,5.171000003814697,1550000,0.005291084617911589
2009-07-16 00:00:00-04:00,5.375999927520752,5.39900016784668,5.188000202178955,5.296999931335449,1203000,0.013106290167939811
2009-07-17 00:00:00-04:00,5.394999980926514,5.422999858856201,5.301000118255615,5.388000011444092,832000,0.003528005435851921
2009-07-20 00:00:00-04:00,5.449999809265137,5.498000144958496,5.40500020980835,5.447000026702881,722000,0.010142978503232047
2009-07-21 00:00:00-04:00,5.550000190734863,5.584000110626221,5.446000099182129,5.466000080108643,1098000,0.018182388447055203
